id;view;wing;side;A_wing
EL72452;V;Post;d;331665.5
ACC0248;D;Post;g;331659.0
EL43115;V;Post;g;331643.5
ACC0146;D;Post;d;331509.0
ACC0307;D;Post;d;331324.5
EL72448;V;Post;g;331247.0
EL38900;D;Post;d;331236.0
EL75700;V;Post;d;331183.5
EL75442;V;Ant;d;331100.0
ACC0232;V;Ant;g;330844.5
ACC0307;V;Post;d;330832.5
EL43163;V;Post;d;330811.5
ACC0354;V;Ant;d;330758.0
ACC0106;V;Post;d;330556.0
EL43227;V;Post;d;330431.0
EL75391;D;Post;d;330416.5
EL75700;D;Post;d;330349.5
ACC0276;D;Post;d;330324.0
EL43146;D;Post;d;330229.5
EL43163;D;Post;d;330197.5
ACC0135;D;Post;g;330149.5
EL72448;D;Post;g;330056.5
ACC0327;D;Post;g;329899.5
EL43128;D;Post;d;329897.0
EL75440;V;Ant;d;329860.5
ACC0369;V;Post;d;329574.0
EL75391;V;Post;d;329545.0
EL75679;V;Post;d;329398.0
ACC0388;D;Post;g;329267.5
ACC0380;D;Post;g;328914.5
ACC0135;V;Post;g;328889.0
ACC0132;D;Post;g;328827.5
EL75343;V;Post;g;328747.0
ACC0294;D;Post;g;328538.0
EL75345;V;Post;g;328524.0
EL75388;V;Ant;g;328455.5
ACC0308;V;Ant;g;328244.5
EL43148;D;Post;d;328031.5
ACC0388;V;Post;g;327880.5
EL43146;V;Post;d;327821.0
ACC0146;V;Post;d;327674.0
EL75443;V;Ant;g;327527.0
EL43114;V;Post;g;327361.0
ACC0088;D;Post;d;327328.5
ACC0189;V;Post;g;327131.5
EL75729;D;Post;d;327014.0
EL75729;V;Post;d;326889.0
EL43128;V;Post;d;326782.0
ACC0380;V;Post;g;326583.0
EL75646;D;Ant;g;326399.0
EL43205;D;Post;d;326356.0
ACC0158;D;Post;d;326041.5
ACC0276;V;Post;d;325964.5
EL43141;D;Post;g;325936.5
ACC0296;V;Ant;d;325935.0
ACC0217;V;Post;g;325889.0
ACC0356;V;Post;d;325770.0
ACC0282;D;Ant;g;325723.5
EL72461;D;Ant;d;325526.5
EL43110;D;Post;d;325484.5
ACC0132;V;Post;g;325463.5
EL75389;D;Post;d;325451.5
EL43141;V;Post;g;325450.5
EL75343;D;Post;g;325352.0
EL75389;V;Post;d;325340.5
EL43148;V;Post;d;325330.5
ACC0280;V;Ant;g;324815.5
EL75398;V;Ant;g;324741.5
ACC0357;D;Post;d;324733.5
ACC0189;D;Post;g;324724.0
ACC0367;V;Ant;d;324606.0
EL43110;V;Post;d;324549.5
ACC0236;V;Ant;g;324420.5
ACC0223;D;Post;g;324377.5
ACC0287;D;Post;g;324344.0
ACC0088;V;Post;d;324341.0
ACC0223;V;Post;g;324328.5
EL72396;V;Ant;d;324222.5
ACC0327;V;Post;g;324167.0
ACC0177;V;Ant;g;324055.0
EL38895;D;Post;g;323905.5
ACC0322;D;Post;g;323824.0
ACC0352;D;Post;g;323788.0
ACC0294;V;Post;g;323766.5
ACC0141;V;Ant;g;323723.0
EL75647;D;Post;d;323359.5
ACC0372;D;Post;d;323294.0
EL75647;V;Post;d;323079.5
ACC0251;V;Post;d;322891.0
ACC0361;V;Ant;g;322873.0
ACC0423;D;Ant;d;322842.5
ACC0297;V;Ant;g;322742.5
EL75679;D;Post;d;322465.5
EL72638;V;Post;d;322270.5
EL75423;D;Ant;g;322269.5
EL43205;V;Post;d;322178.5
EL72358;V;Ant;d;322168.5
EL43111;D;Post;g;322127.0
ACC0357;V;Post;d;322098.0
ACC0228;V;Ant;d;321710.0
EL38900;V;Post;d;321550.0
EL75302;V;Ant;g;321308.5
ACC0245;D;Post;g;321112.0
EL43142;V;Ant;g;320943.5
EL75424;V;Ant;g;320596.5
ACC0142;D;Post;d;320537.0
ACC0322;V;Post;g;320421.5
ACC0287;V;Post;g;320105.5
ACC0089;V;Ant;d;319941.0
ACC0267;D;Post;g;319847.5
EL43137;V;Ant;d;319780.0
ACC0421;V;Ant;g;319722.0
ACC0381;V;Ant;g;319698.0
ACC0267;V;Post;g;319697.0
ACC0372;V;Post;d;319445.0
ACC0241;V;Post;d;319428.0
EL43136;V;Ant;d;319425.0
EL75305;V;Ant;d;319336.0
EL75440;D;Ant;d;319301.5
ACC0352;V;Post;g;318935.0
ACC0298;V;Ant;d;318745.0
EL38895;V;Post;g;318529.5
EL43242;D;Post;g;318254.5
EL75345;D;Post;g;318209.0
ACC0090;V;Post;d;318042.5
EL75376;D;Post;g;317932.5
EL75656;D;Ant;d;317856.5
ACC0091;V;Post;g;317680.5
ACC0113;V;Ant;d;317547.5
ACC0142;V;Post;d;317545.0
ACC0090;D;Post;d;317536.0
EL75376;V;Post;g;317371.0
EL75352;D;Post;d;317301.5
ACC0238;D;Post;d;317100.0
EL75352;V;Post;d;316963.0
ACC0279;D;Post;d;316925.5
EL75748;D;Post;d;316882.0
ACC0137;D;Post;g;316863.0
EL43111;V;Post;g;316831.0
ACC0117;D;Post;d;316801.0
EL75430;V;Ant;g;316651.5
EL75748;V;Post;d;316644.0
ACC0137;V;Post;g;316525.0
EL75688;V;Post;d;316122.0
EL72638;D;Post;d;316092.0
ACC0009;D;Post;g;315968.5
ACC0091;D;Post;g;315525.0
ACC0172;D;Post;g;315500.5
ACC0117;V;Post;d;315473.5
ACC0172;V;Post;g;315459.5
ACC0093;D;Post;g;315305.5
ACC0432;D;Ant;d;315280.0
ACC0306;D;Post;g;315187.0
EL75688;D;Post;d;315028.5
ACC0316;V;Ant;d;314812.5
ACC0248;V;Post;g;314584.5
EL75448;D;Ant;g;314521.0
EL43109;D;Post;g;314475.5
ACC0281;V;Ant;g;314283.0
ACC0292;D;Post;g;314008.5
EL43109;V;Post;g;313931.5
ACC0158;V;Post;d;313868.0
ACC0238;V;Post;d;313511.5
ACC0009;V;Post;g;313369.5
ACC0350;V;Ant;d;313280.5
EL43140;D;Post;g;313239.0
ACC0279;V;Post;d;313108.5
EL75433;D;Post;d;312847.0
ACC0292;V;Post;g;312761.5
ACC0349;V;Ant;g;312607.0
ACC0278;D;Post;d;312534.5
EL75398;V;Post;g;312514.5
ACC0306;V;Post;g;312380.5
ACC0164;D;Ant;g;312090.5
EL72648;D;Post;d;312064.0
EL75329;V;Ant;d;311990.5
ACC0408;D;Ant;d;311868.0
EL75715;D;Post;g;311695.0
EL75633;D;Ant;d;311395.0
ACC0170;D;Post;d;311350.0
ACC0368;D;Post;d;311274.5
EL75449;V;Ant;d;311181.5
EL43159;V;Post;d;311105.0
EL75655;D;Ant;g;311078.0
ACC0282;V;Ant;g;311058.0
EL75433;V;Post;d;310687.5
ACC0160;D;Ant;d;310607.0
ACC0170;V;Post;d;310430.0
EL43159;D;Post;d;310340.0
EL75715;V;Post;g;310117.5
ACC0093;V;Post;g;310021.5
EL43147;D;Post;d;309967.0
ACC0387;D;Post;d;309735.0
EL72648;V;Post;d;309674.5
ACC0379;D;Ant;d;309650.0
ACC0404;D;Post;d;309570.0
EL43147;V;Post;d;309403.0
EL72510;D;Post;d;309252.0
EL43242;V;Post;g;308946.0
ACC0249;D;Post;g;308723.5
ACC0156;D;Ant;g;308498.5
EL75398;D;Post;g;308477.0
EL72510;V;Post;d;308402.5
EL75300;V;Ant;d;307796.0
ACC0278;V;Post;d;307733.5
ACC0184;V;Post;d;307567.5
EL43120;V;Post;d;307501.5
ACC0404;V;Post;d;307374.0
ACC0184;D;Post;d;307274.5
EL75423;V;Ant;g;306716.5
ACC0368;V;Post;d;306650.0
ACC0234;D;Ant;d;306570.0
EL72551;V;Post;d;306423.0
EL75345;V;Ant;g;306341.0
ACC0124;D;Post;g;306241.5
ACC0387;V;Post;d;306235.0
EL43120;D;Post;d;305985.0
EL75317;D;Ant;d;305656.0
EL72551;D;Post;d;305140.5
EL75303;V;Ant;d;304927.0
ACC0124;V;Post;g;304902.5
ACC0098;V;Ant;d;304762.0
EL43134;D;Post;g;304622.5
ACC0402;V;Ant;d;304514.5
EL43134;V;Post;g;304231.5
EL72364;V;Post;g;304110.5
EL75301;V;Ant;d;304023.0
ACC0252;D;Post;d;304017.5
EL72364;D;Post;g;303799.5
ACC0371;D;Post;d;303684.5
ACC0386;D;Post;d;303232.0
ACC0154;D;Ant;g;303215.5
EL75436;D;Ant;g;302702.0
ACC0386;V;Post;d;302667.0
ACC0125;V;Post;g;302603.5
EL75643;D;Post;d;302557.0
ACC0125;D;Post;g;302554.0
ACC0210;D;Post;g;302029.5
ACC0224;D;Post;g;301907.5
EL75403;V;Ant;g;301805.5
EL75634;V;Post;g;301688.0
EL75643;V;Post;d;301682.5
ACC0302;D;Post;d;301602.0
ACC0245;V;Post;g;301570.0
EL75552;D;Ant;g;301480.5
EL75722;V;Post;d;301305.5
ACC0371;V;Post;d;301274.5
EL75634;D;Post;g;301196.0
EL72513;D;Post;d;301156.5
ACC0224;V;Post;g;300990.5
ACC0344;D;Post;d;300744.0
EL43140;V;Post;g;300698.0
EL43119;D;Post;d;300380.0
EL43215;D;Post;g;300287.5
EL75722;D;Post;d;300271.0
ACC0232;D;Post;g;299810.0
ACC0344;V;Post;d;299685.5
ACC0302;V;Post;d;299423.0
ACC0156;V;Ant;g;299413.0
EL72513;V;Post;d;299328.5
EL43119;V;Post;d;298705.0
ACC0155;D;Ant;d;298501.0
ACC0222;V;Post;d;298447.5
ACC0222;D;Post;d;298445.0
ACC0131;D;Post;g;298429.5
EL43215;V;Post;g;298288.0
EL75338;D;Ant;g;298254.0
ACC0283;V;Post;d;297826.0
ACC0355;V;Ant;g;297706.0
ACC0295;D;Post;d;297371.5
ACC0239;D;Post;g;297298.0
EL75339;D;Ant;g;297245.5
ACC0351;D;Post;d;297056.0
EL72463;D;Post;d;297009.5
ACC0430;D;Ant;g;296835.0
EL75551;V;Ant;g;296488.5
ACC0131;V;Post;g;296437.5
EL75451;D;Post;d;296419.5
ACC0433;D;Ant;g;296387.0
ACC0128;D;Post;g;296199.0
EL43135;D;Post;d;296170.0
ACC0295;V;Post;d;295992.5
EL43135;V;Post;d;295953.5
ACC0252;V;Post;d;295896.5
ACC0249;V;Post;g;295856.5
EL72463;V;Post;d;295704.5
ACC0271;D;Post;g;295676.5
EL75633;V;Ant;d;295177.5
EL75404;V;Ant;d;294963.0
EL75656;V;Ant;d;294960.5
EL75435;V;Post;d;294921.5
ACC0405;V;Post;d;294774.5
EL72397;V;Ant;g;294712.5
EL72399;D;Ant;g;294688.0
EL75451;V;Post;d;294501.0
ACC0128;V;Post;g;294333.5
ACC0338;D;Post;g;294320.5
ACC0264;D;Post;g;294234.5
ACC0405;D;Post;d;294230.0
EL75399;V;Ant;g;294229.5
ACC0353;D;Ant;d;294194.5
ACC0280;D;Post;g;294024.5
EL75397;V;Ant;d;293933.5
EL75720;D;Post;d;293861.0
ACC0314;V;Ant;g;293784.0
EL75436;V;Ant;g;293750.0
EL75632;D;Ant;d;293734.5
EL75646;V;Ant;g;293682.0
ACC0351;V;Post;d;293592.0
ACC0280;V;Post;g;293289.5
ACC0269;D;Post;d;293264.5
EL75720;V;Post;d;293253.5
EL75655;V;Ant;g;293239.0
ACC0120;D;Ant;g;293181.0
ACC0271;V;Post;g;292789.5
EL75435;D;Post;d;292769.5
EL72552;V;Post;g;292727.5
ACC0293;D;Post;g;292723.0
EL75450;V;Post;g;292680.5
ACC0264;V;Post;g;292538.5
ACC0338;V;Post;g;292168.5
EL72552;D;Post;g;292166.5
ACC0378;V;Ant;d;291675.0
ACC0232;V;Post;g;291436.5
ACC0154;V;Ant;g;291219.5
EL75651;D;Ant;d;291145.0
EL43139;D;Post;d;290975.5
EL75734;D;Post;g;290889.5
ACC0293;V;Post;g;290807.5
EL75450;D;Post;g;290627.0
ACC0239;V;Post;g;290557.0
ACC0297;D;Post;g;290161.5
ACC0121;V;Ant;g;289980.5
ACC0283;D;Post;d;289823.5
ACC0274;D;Post;g;289789.0
ACC0167;V;Ant;d;289776.0
EL75406;V;Post;d;289664.0
ACC0143;D;Post;d;289255.5
ACC0379;V;Ant;d;289255.0
EL75734;V;Post;g;289255.0
ACC0339;D;Post;g;289043.0
EL75317;V;Post;d;288937.0
ACC0269;V;Post;d;288835.0
ACC0155;V;Ant;d;288103.5
ACC0250;D;Post;g;288024.0
EL72457;D;Post;g;288020.5
ACC0173;V;Post;g;287993.0
EL43139;V;Post;d;287973.0
ACC0173;D;Post;g;287708.0
ACC0179;D;Post;d;287683.5
ACC0339;V;Post;g;287468.5
ACC0143;V;Post;d;287196.0
EL75406;D;Post;d;287070.0
ACC0420;D;Ant;g;286910.5
EL43107;D;Post;d;286605.5
ACC0240;D;Post;d;286524.5
ACC0423;V;Ant;d;286484.0
ACC0297;V;Post;g;286454.0
EL75394;D;Post;d;286403.5
ACC0281;D;Post;g;285667.0
ACC0432;V;Ant;d;285661.5
ACC0281;V;Post;g;285606.0
EL75394;V;Post;d;285540.5
EL72507;D;Post;g;285458.5
EL43107;V;Post;d;285406.0
ACC0179;V;Post;d;285066.0
EL72457;V;Post;g;284966.0
ACC0268;V;Post;g;284819.5
ACC0268;D;Post;g;283712.0
ACC0175;D;Post;g;283686.5
ACC0144;D;Post;d;283511.5
ACC0431;V;Ant;g;283501.0
EL75637;D;Ant;d;283459.0
ACC0140;D;Post;d;283307.5
EL72461;V;Ant;d;283247.0
ACC0244;D;Post;g;283114.5
EL72507;V;Post;g;282904.0
EL75719;D;Ant;d;282876.0
EL72508;D;Ant;d;282851.0
EL75316;D;Ant;g;282822.0
ACC0164;V;Ant;g;282746.0
ACC0274;V;Post;g;282417.0
ACC0250;V;Post;g;282416.0
ACC0317;D;Post;d;282331.0
EL75351;V;Post;g;282234.5
ACC0141;D;Post;g;282047.5
ACC0296;D;Post;d;282021.0
ACC0144;V;Post;d;282006.5
ACC0226;D;Ant;d;281882.0
EL75448;V;Ant;g;281488.0
ACC0175;V;Post;g;281271.5
EL75351;D;Post;g;281239.5
EL75553;D;Post;g;281118.5
ACC0171;D;Post;d;281110.0
EL75553;V;Post;g;281063.5
EL43121;D;Post;g;280988.0
ACC0141;V;Post;g;280954.0
ACC0420;V;Ant;g;280917.5
EL75638;D;Ant;g;280873.0
EL43121;V;Post;g;280827.5
ACC0406;D;Post;d;280766.0
ACC0171;V;Post;d;280592.0
ACC0244;V;Ant;g;280511.5
ACC0240;V;Post;d;280453.5
EL75340;D;Ant;d;280440.5
EL75638;V;Ant;g;280277.0
EL75552;V;Ant;g;280067.0
ACC0317;V;Post;d;280031.5
ACC0140;V;Post;d;279815.0
EL75404;V;Post;d;279619.0
ACC0354;V;Post;d;279586.0
ACC0354;D;Post;d;279559.5
ACC0089;D;Post;d;279541.5
ACC0157;D;Ant;g;279440.0
ACC0296;V;Post;d;279187.5
ACC0097;D;Post;g;279187.0
ACC0229;D;Ant;d;278892.5
ACC0097;V;Post;g;278823.5
EL75733;D;Post;d;278708.5
EL75733;V;Post;d;278656.0
ACC0237;D;Post;g;278519.5
ACC0406;V;Post;d;278491.5
ACC0237;V;Post;g;278275.0
ACC0210;V;Post;g;278252.0
ACC0422;V;Ant;d;278199.0
ACC0089;V;Post;d;277881.0
ACC0101;D;Post;d;277372.0
ACC0244;V;Post;g;277219.0
EL75551;D;Ant;g;276954.0
EL75353;D;Post;d;276671.5
EL75429;V;Ant;d;276633.5
EL75403;D;Post;g;276592.0
ACC0411;D;Post;g;276494.5
EL75353;V;Post;d;276257.5
ACC0349;D;Post;g;276179.0
ACC0353;V;Ant;d;276176.5
ACC0233;D;Post;g;275787.5
EL75404;D;Post;d;275756.0
EL75326;D;Post;g;275673.0
ACC0411;V;Post;g;275479.0
ACC0157;V;Ant;g;275429.5
EL75429;D;Ant;d;275263.0
EL72358;D;Post;d;274696.0
ACC0168;D;Post;g;274583.5
EL72397;D;Post;g;274529.5
ACC0381;D;Post;g;274430.5
EL75326;V;Post;g;274382.0
ACC0169;D;Post;g;274232.0
ACC0303;D;Post;d;273991.0
ACC0233;V;Post;g;273846.5
EL43161;D;Post;d;273836.5
ACC0178;D;Post;g;273792.5
ACC0275;D;Ant;d;273715.5
ACC0243;D;Ant;g;273594.0
ACC0169;V;Post;g;273552.5
ACC0410;D;Post;d;273523.5
ACC0168;V;Post;g;273449.0
EL75410;D;Ant;d;273415.5
ACC0422;D;Ant;d;273362.5
ACC0410;V;Post;d;273227.0
EL43161;V;Post;d;273195.5
EL75629;D;Ant;d;273176.5
ACC0349;V;Post;g;273010.0
EL75403;V;Post;g;272929.5
ACC0366;D;Ant;g;272915.0
ACC0178;V;Post;g;272866.0
ACC0161;D;Ant;g;272790.0
EL72396;D;Post;d;272736.5
ACC0381;V;Post;g;272697.0
ACC0303;V;Post;d;272521.5
EL75328;V;Post;d;272303.5
EL75632;V;Ant;d;272144.5
ACC0225;D;Post;g;271869.0
ACC0163;V;Ant;g;271467.5
ACC0299;D;Post;g;271425.5
ACC0153;D;Ant;d;271299.0
EL75408;D;Ant;g;271216.0
ACC0299;V;Post;g;271213.5
EL75629;V;Ant;d;271122.5
ACC0167;D;Post;d;271037.0
ACC0225;V;Post;g;270905.0
EL72396;V;Post;d;270544.5
ACC0101;V;Post;d;270507.5
EL72399;V;Ant;g;270426.0
ACC0156;D;Post;g;270398.0
ACC0176;D;Post;g;270330.0
ACC0153;V;Ant;d;270260.5
ACC0129;D;Post;d;270244.0
ACC0403;V;Ant;d;270162.0
ACC0176;V;Post;g;269945.0
ACC0129;V;Post;d;269056.5
ACC0242;D;Ant;d;268868.5
ACC0270;D;Post;g;268369.0
EL43160;V;Post;d;268291.0
ACC0234;V;Ant;d;268010.0
EL75365;D;Post;d;267917.0
ACC0099;D;Post;g;267783.5
EL75395;V;Post;d;267174.5
EL75395;D;Post;d;267141.0
EL72397;V;Post;g;266899.0
EL75437;D;Ant;g;266888.5
ACC0235;D;Ant;d;266874.0
ACC0107;D;Post;g;266741.0
EL72508;V;Ant;d;266293.5
ACC0273;D;Ant;g;266236.5
EL75349;D;Post;d;266184.5
EL72358;V;Post;d;266130.5
ACC0099;V;Post;g;266023.5
ACC0308;D;Post;g;265692.0
EL43160;D;Post;d;265623.5
EL75365;V;Post;d;265617.0
EL75328;D;Post;d;265597.0
EL75439;D;Ant;d;265411.0
EL75441;V;Post;d;265244.5
ACC0229;V;Ant;d;265205.5
EL75349;V;Post;d;264908.5
EL75339;V;Ant;g;264745.0
EL75637;V;Ant;d;264742.5
ACC0421;D;Post;g;264701.0
EL75441;D;Post;d;264271.0
ACC0107;V;Post;g;264194.0
ACC0156;V;Post;g;263801.0
ACC0270;V;Post;g;263650.0
EL75651;V;Ant;d;263597.0
ACC0308;V;Post;g;262674.0
EL75719;V;Ant;d;262349.5
ACC0421;V;Post;g;262303.0
EL75430;D;Post;g;262283.5
EL72462;V;Ant;d;261900.5
ACC0167;V;Post;d;261844.0
EL75340;V;Ant;d;261644.0
ACC0402;D;Post;d;260899.5
ACC0366;V;Ant;g;260810.0
ACC0367;D;Post;d;260742.0
ACC0355;D;Post;g;260461.0
ACC0379;D;Post;d;260280.0
EL75430;V;Post;g;260242.0
ACC0174;D;Post;g;260198.0
ACC0273;V;Ant;g;260154.5
ACC0220;D;Post;d;259733.5
EL75449;D;Post;d;259724.5
ACC0407;D;Post;d;259633.5
ACC0379;V;Post;d;259363.0
EL75409;D;Ant;g;259345.5
ACC0174;V;Post;g;258589.5
ACC0367;V;Post;d;258452.0
ACC0220;V;Post;d;258160.5
EL75304;D;Post;g;258070.0
ACC0309;D;Post;g;257852.0
ACC0116;D;Post;d;257693.0
EL75449;V;Post;d;257625.5
ACC0407;V;Post;d;257568.5
EL75364;D;Post;d;257568.0
EL75367;D;Post;d;257211.5
ACC0160;V;Ant;d;257169.5
EL75304;V;Post;g;257067.0
EL75364;V;Post;d;256755.5
ACC0116;V;Post;d;256509.0
ACC0431;D;Post;g;256446.5
ACC0402;V;Post;d;256399.5
ACC0282;V;Post;g;256078.5
ACC0298;D;Post;d;256008.5
ACC0430;V;Ant;g;255989.0
ACC0309;V;Post;g;255957.0
ACC0403;D;Ant;d;255947.5
ACC0431;V;Post;g;255751.5
EL75350;D;Post;g;255703.5
EL75417;D;Ant;d;255686.0
EL43137;D;Post;d;255594.5
EL75654;D;Ant;g;255364.5
EL75554;D;Ant;g;255351.5
ACC0355;V;Post;g;254913.0
EL75367;V;Post;d;254861.0
EL75442;D;Post;d;254592.0
EL43137;V;Post;d;254394.0
ACC0358;D;Ant;d;254262.5
ACC0123;D;Post;d;254239.0
ACC0298;V;Post;d;254078.0
EL75338;V;Ant;g;254050.0
EL75442;V;Post;d;253990.5
EL75350;V;Post;g;253849.0
ACC0162;D;Ant;g;253243.5
ACC0316;D;Post;d;252773.5
ACC0350;D;Post;d;252457.5
ACC0234;D;Post;d;252271.0
EL75407;D;Ant;d;252223.5
EL72462;D;Ant;d;252222.5
EL75424;D;Post;g;252070.0
ACC0163;D;Post;g;252011.5
EL75424;V;Post;g;251918.5
EL75312;V;Post;d;251800.0
ACC0275;V;Ant;d;251651.0
ACC0123;V;Post;d;251648.5
EL75423;V;Post;g;251562.0
EL75423;D;Post;g;251414.0
ACC0408;V;Ant;d;251288.0
ACC0350;V;Post;d;251098.5
ACC0236;D;Post;g;251079.5
EL75410;V;Ant;d;251038.0
EL75312;D;Post;d;250942.0
ACC0316;V;Post;d;250696.5
ACC0403;D;Post;d;250449.0
EL75437;V;Ant;g;250260.5
EL75633;D;Post;d;249770.0
EL75436;D;Post;g;249503.5
EL75633;V;Post;d;249360.0
ACC0282;D;Post;g;249196.0
ACC0403;V;Post;d;248917.5
ACC0226;V;Ant;d;248503.0
ACC0358;V;Ant;d;248213.5
ACC0136;D;Post;d;248179.5
EL75436;V;Post;g;248064.0
EL75434;V;Post;g;247708.0
ACC0378;D;Post;d;247154.5
ACC0163;V;Post;g;246235.5
EL75434;D;Post;g;246010.0
ACC0136;V;Post;d;245972.0
ACC0378;V;Post;d;245736.0
EL75437;D;Post;g;245403.0
EL43142;D;Post;g;245211.5
EL75437;V;Post;g;245116.5
EL75646;V;Post;g;244980.5
EL75646;D;Post;g;244968.5
EL75444;D;Ant;g;244788.5
ACC0160;D;Post;d;244742.5
EL75439;V;Ant;d;244585.5
ACC0114;D;Post;d;244243.5
EL75554;V;Ant;g;244226.5
ACC0361;D;Post;g;243313.0
ACC0273;D;Post;g;243279.5
EL75417;V;Ant;d;243279.0
ACC0118;D;Post;g;243069.5
ACC0114;V;Post;d;243061.5
EL75654;V;Ant;g;243004.0
ACC0361;V;Post;g;242860.0
ACC0314;D;Post;g;242614.0
ACC0314;V;Post;g;242025.0
ACC0105;D;Post;g;241747.0
EL75388;V;Post;g;241652.5
ACC0157;D;Post;g;241459.0
ACC0118;V;Post;g;241147.5
ACC0236;V;Post;g;241116.5
ACC0105;V;Post;g;241103.5
ACC0433;V;Ant;g;240613.0
EL43236;D;Post;g;240600.0
ACC0157;V;Post;g;240487.5
ACC0273;V;Post;g;240204.5
EL75653;D;Ant;d;239713.5
EL75408;V;Ant;g;239555.0
EL72399;D;Post;g;239149.0
EL75339;V;Post;g;238773.0
EL75397;V;Post;d;238767.0
ACC0234;V;Post;d;238734.0
ACC0152;D;Ant;g;238618.5
EL75399;D;Post;g;238423.5
EL75339;D;Post;g;238260.0
ACC0228;D;Post;d;238230.5
EL75397;D;Post;d;238186.5
EL75388;D;Post;g;237900.0
EL75448;D;Post;g;237820.5
ACC0221;V;Post;g;237762.5
ACC0119;D;Post;g;236967.0
EL43142;V;Post;g;236669.5
EL75448;V;Post;g;236588.0
EL75399;V;Post;g;236570.0
EL75552;D;Post;g;236463.5
ACC0235;V;Ant;d;236417.5
EL43136;V;Post;d;236381.5
ACC0221;D;Post;g;236284.5
EL75552;V;Post;g;235925.5
ACC0119;V;Post;g;235898.5
EL43136;D;Post;d;235846.0
EL75443;V;Post;g;235731.0
ACC0228;V;Post;d;235513.0
EL75446;D;Ant;g;235506.0
ACC0160;V;Post;d;235018.5
EL75338;D;Post;g;234926.5
EL75443;D;Post;g;234814.5
ACC0096;D;Post;d;234512.5
ACC0432;D;Post;d;234326.5
ACC0122;D;Post;d;233900.0
ACC0096;V;Post;d;233507.0
ACC0120;V;Ant;g;233388.0
ACC0365;D;Ant;g;233262.5
EL75378;V;Post;g;233077.5
EL75439;V;Post;d;233033.0
ACC0011;V;Post;d;233004.5
ACC0243;V;Ant;g;232717.0
ACC0409;D;Ant;d;232507.0
ACC0011;D;Post;d;232458.5
EL75409;V;Ant;g;232423.5
ACC0242;V;Ant;d;231979.5
ACC0115;D;Post;d;231558.5
EL75426;D;Ant;d;231429.0
EL75378;D;Post;g;230934.5
ACC0432;V;Post;d;230790.5
EL75440;V;Post;d;230513.0
ACC0122;V;Post;d;230493.0
EL75340;V;Post;d;230475.0
EL75440;D;Post;d;230414.0
EL75340;D;Post;d;229836.0
ACC0227;D;Ant;g;229788.5
ACC0115;V;Post;d;229736.5
EL75439;D;Post;d;229617.5
ACC0423;D;Post;d;229497.0
EL75632;D;Post;d;229475.5
ACC0408;D;Post;d;229127.0
ACC0408;V;Post;d;229078.5
EL75447;D;Ant;g;228837.5
EL72461;D;Post;d;228658.5
EL43236;V;Post;g;228560.0
EL75305;V;Post;d;228282.5
ACC0177;D;Post;g;228183.5
EL75407;V;Ant;d;227969.5
ACC0423;V;Post;d;227720.0
ACC0353;D;Post;d;227594.0
EL75632;V;Post;d;227513.0
EL75305;D;Post;d;227223.5
EL75438;D;Ant;g;227218.5
ACC0177;V;Post;g;227119.5
EL75653;V;Ant;d;227050.0
ACC0353;V;Post;d;226709.0
EL72399;V;Post;g;226555.5
ACC0243;D;Post;g;226162.0
ACC0433;D;Post;g;225925.5
ACC0109;D;Post;d;225778.0
EL75638;V;Post;g;225758.5
EL75638;D;Post;g;225754.5
EL72461;V;Post;d;225672.5
ACC0409;V;Ant;d;225348.5
ACC0109;V;Post;d;225252.0
EL75420;V;Ant;g;224790.5
EL75411;D;Ant;d;223905.0
ACC0430;D;Post;g;223253.5
EL75311;V;Post;d;223180.0
EL75426;V;Ant;d;223084.0
EL75311;D;Post;d;222987.0
ACC0433;V;Post;g;222718.0
EL75329;D;Post;d;222675.0
EL75418;D;Ant;d;222519.0
EL75329;V;Post;d;222501.0
ACC0152;V;Ant;g;221862.0
ACC0430;V;Post;g;221658.5
EL72455;V;Post;g;221281.0
EL75551;V;Post;g;221172.0
EL75338;V;Post;g;221140.0
ACC0112;D;Post;d;220842.5
EL75656;D;Post;d;220592.0
EL75656;V;Post;d;220485.5
EL75411;V;Ant;d;220362.0
EL72455;D;Post;g;220290.0
ACC0112;V;Post;d;220282.5
ACC0364;D;Ant;d;220256.5
EL75551;D;Post;g;220122.5
EL75438;V;Ant;g;219940.0
ACC0161;V;Ant;g;219774.0
ACC0360;D;Ant;g;219215.0
EL75651;D;Post;d;218765.5
ACC0227;V;Ant;g;217935.0
ACC0230;V;Post;g;217312.5
EL75719;D;Post;d;217220.0
EL75651;V;Post;d;217180.5
EL75408;D;Post;g;216899.5
EL75446;V;Ant;g;216734.5
EL75655;D;Post;g;216705.0
EL75719;V;Post;d;215757.0
ACC0230;D;Post;g;215735.5
EL75655;V;Post;g;215505.5
EL75412;D;Ant;g;215222.0
ACC0108;D;Post;d;214909.0
EL75408;V;Post;g;214757.5
EL75415;D;Ant;d;214101.0
EL75635;D;Ant;d;213711.0
EL75418;V;Ant;d;213601.5
EL75301;D;Post;d;213572.5
ACC0108;V;Post;d;213482.0
ACC0104;D;Post;d;213128.0
EL75635;V;Ant;d;212440.0
ACC0104;V;Post;d;212391.5
ACC0243;V;Post;g;212378.5
ACC0113;D;Post;d;212165.0
EL75420;D;Ant;g;212056.0
EL75414;D;Ant;d;211992.5
EL75303;V;Post;d;211975.5
ACC0113;V;Post;d;211661.0
