 ;Label;lumMean;lumSD;area;maxPower;maxFreq;propPower;sumPower;meanPower;powerSD;Mean;SD;File
1; _1527-1982;92.178;34.031;1755665.0;8.032;181.019;0.084;95.885;5.64;1.37;92.178;34.031;EL72650V
1; _1598-2192;88.354;35.966;2387225.0;8.092;181.019;0.08;100.564;5.916;1.563;88.354;35.966;EL72651D
1; _1577-2244;100.888;34.17;2379102.0;7.071;181.019;0.075;93.84;5.52;1.293;100.888;34.17;EL72651V
1; _1721-2052;58.616;38.665;1626892.0;10.014;181.019;0.087;115.033;6.767;1.97;58.616;38.665;EL72652D
1; _1701-2151;86.832;37.589;1627069.0;8.564;181.019;0.084;101.389;5.964;1.557;86.832;37.589;EL72652V
1; _1787-1983;61.563;43.943;1671210.0;10.314;181.019;0.089;115.87;6.816;2.102;61.563;43.943;EL72653D
1; _1692-2080;90.921;37.926;1654075.0;8.709;181.019;0.086;100.793;5.929;1.641;90.921;37.926;EL72653V
1; _1452-2317;66.715;60.29;3046948.0;12.979;90.51;0.099;130.537;7.679;3.084;66.715;60.29;EL72654D
1; _1386-2348;68.023;36.295;3015739.0;9.251;256.0;0.087;106.562;6.268;1.78;68.023;36.295;EL72654V
1; _1656-1961;67.375;61.097;2041828.0;12.972;90.51;0.098;132.482;7.793;2.982;67.375;61.097;EL72655D
1; _1701-2195;74.293;39.116;2014626.0;8.754;181.019;0.081;108.373;6.375;1.646;74.293;39.116;EL72655V
1; _1415-2375;67.402;55.96;2891763.0;12.135;90.51;0.096;126.771;7.457;2.908;67.402;55.96;EL72656D
1; _1440-2335;64.568;30.581;2924624.0;9.445;256.0;0.091;103.807;6.106;1.893;64.568;30.581;EL72656V
1; _1525-2429;71.855;59.329;2853772.0;12.781;90.51;0.1;127.938;7.526;3.042;71.855;59.329;EL72657D
1; _1527-2292;68.917;36.047;2812835.0;9.102;256.0;0.085;106.626;6.272;1.744;68.917;36.047;EL72657V
1; _1511-2152;67.244;57.627;2861053.0;12.587;90.51;0.098;128.006;7.53;2.95;67.244;57.627;EL72658D
1; _1590-2140;66.012;32.529;2851061.0;9.213;256.0;0.088;105.197;6.188;1.841;66.012;32.529;EL72658V
1; _1487-2244;112.898;62.614;2656220.0;11.681;128.0;0.1;116.842;6.873;2.82;112.898;62.614;EL72659D
1; _1479-2270;125.126;65.242;2634485.0;11.318;128.0;0.097;116.836;6.873;2.624;125.126;65.242;EL72659V
1; _1283-2413;105.001;67.219;3534640.0;12.25;128.0;0.098;125.171;7.363;3.003;105.001;67.219;EL72660D
1; _1372-2565;122.928;70.077;3525001.0;12.19;128.0;0.099;122.757;7.221;2.946;122.928;70.077;EL72660V
1; _1487-2340;118.605;68.733;3054072.0;12.747;128.0;0.105;121.188;7.129;3.092;118.605;68.733;EL72661D
1; _1542-2319;131.472;68.069;3019927.0;11.992;128.0;0.103;116.895;6.876;2.824;131.472;68.069;EL72661V
1; _1477-2248;102.235;61.131;2532763.0;11.24;128.0;0.094;119.223;7.013;2.671;102.235;61.131;EL72662D
1; _1543-2229;119.386;68.371;2566784.0;11.872;128.0;0.098;121.711;7.159;2.826;119.386;68.371;EL72662V
1; _1581-2132;105.965;67.246;2477262.0;12.627;128.0;0.101;124.597;7.329;3.06;105.965;67.246;EL72663D
1; _1566-2171;124.484;70.414;2459578.0;12.405;90.51;0.102;122.057;7.18;3.021;124.484;70.414;EL72663V
1; _1370-2480;58.795;56.159;3598253.0;11.788;128.0;0.092;128.647;7.567;2.872;58.795;56.159;EL72664D
1; _1296-2513;63.015;32.25;3617210.0;8.879;256.0;0.083;106.561;6.268;1.827;63.015;32.25;EL72664V
1; _1419-2496;51.876;64.965;4576041.0;13.447;128.0;0.096;139.894;8.229;3.632;51.876;64.965;EL72665D
1; _1396-2491;39.372;32.354;4547331.0;10.421;256.0;0.091;115.146;6.773;2.327;39.372;32.354;EL72665V
1; _1404-2428;56.142;57.961;4619598.0;12.428;128.0;0.095;131.08;7.711;3.246;56.142;57.961;EL72666D
1; _1476-2428;61.323;34.406;4655785.0;8.949;256.0;0.083;107.62;6.331;1.933;61.323;34.406;EL72666V
1; _1455-2654;48.57;54.56;3328920.0;12.166;128.0;0.093;130.724;7.69;3.171;48.57;54.56;EL72667D
1; _1670-2457;52.651;27.061;3278964.0;9.595;256.0;0.089;107.484;6.323;1.992;52.651;27.061;EL72667V
1; _1429-2358;70.573;56.332;4792484.0;10.679;128.0;0.085;125.43;7.378;2.804;70.573;56.332;EL72668D
1; _1527-2384;91.56;63.985;4814147.0;10.746;128.0;0.085;126.56;7.445;2.664;91.56;63.985;EL72668V
1; _1539-2459;58.436;66.782;3636624.0;13.012;90.51;0.093;139.349;8.197;3.435;58.436;66.782;EL72669D
1; _1523-2453;49.579;35.349;3568000.0;10.597;256.0;0.092;114.871;6.757;2.0;49.579;35.349;EL72669V
1; _1423-2520;54.977;70.057;4283164.0;13.093;128.0;0.091;143.369;8.433;3.621;54.977;70.057;EL72670D
1; _1472-2440;40.744;29.521;4270438.0;10.984;256.0;0.099;111.415;6.554;2.365;40.744;29.521;EL72670V
1; _1362-2456;51.309;62.831;4626475.0;12.476;90.51;0.091;137.187;8.07;3.375;51.309;62.831;EL72671D
1; _1316-2486;46.135;30.926;4618525.0;10.314;256.0;0.093;110.856;6.521;2.179;46.135;30.926;EL72671V
1; _1386-2443;66.843;54.4;5291754.0;10.563;45.255;0.085;124.917;7.348;3.005;66.843;54.4;EL72672D
1; _1416-2476;77.608;62.457;5191974.0;11.342;32.0;0.088;129.375;7.61;2.921;77.608;62.457;EL72672V
1; _1512-2472;70.419;54.468;4806090.0;10.386;128.0;0.085;122.886;7.229;2.981;70.419;54.468;EL72673D
1; _1341-2456;72.828;56.85;4673654.0;10.383;32.0;0.083;125.099;7.359;2.692;72.828;56.85;EL72673V
1; _1746-2255;51.018;57.647;2667837.0;11.793;90.51;0.088;134.207;7.895;3.015;51.018;57.647;EL72674D
1; _1725-2186;43.687;22.991;2685982.0;10.271;256.0;0.096;107.53;6.325;2.179;43.687;22.991;EL72674V
1; _1308-2353;70.086;56.764;4046043.0;10.698;32.0;0.084;126.942;7.467;2.939;70.086;56.764;EL72675D
1; _1469-2395;77.661;64.114;4041623.0;11.507;32.0;0.087;131.579;7.74;2.879;77.661;64.114;EL72675V
1; _1609-2314;53.15;63.416;3533951.0;12.906;90.51;0.093;139.266;8.192;3.256;53.15;63.416;EL72676D
1; _1582-2313;45.057;33.647;3584748.0;10.34;256.0;0.09;115.114;6.771;2.037;45.057;33.647;EL72676V
1; _1446-2487;69.819;55.24;2631086.0;10.582;64.0;0.083;126.906;7.465;2.629;69.819;55.24;EL72677D
1; _1633-2393;79.716;59.007;2631580.0;10.948;64.0;0.086;127.838;7.52;2.652;79.716;59.007;EL72677V
1; _1468-2453;67.394;66.08;4297931.0;12.078;45.255;0.088;137.908;8.112;3.268;67.394;66.08;EL72678D
1; _1411-2394;81.38;68.604;4452842.0;12.187;64.0;0.09;136.019;8.001;3.131;81.38;68.604;EL72678V
1; _1446-2395;49.602;65.343;3761236.0;13.756;90.51;0.098;141.082;8.299;3.53;49.602;65.343;EL72679D
1; _1486-2448;34.923;27.798;3822449.0;10.904;256.0;0.096;113.831;6.696;2.322;34.923;27.798;EL72679V
1; _1360-2340;47.364;61.638;3848353.0;13.54;90.51;0.098;137.737;8.102;3.511;47.364;61.638;EL72680D
1; _1414-2368;58.65;30.852;3823758.0;9.62;256.0;0.091;106.067;6.239;2.112;58.65;30.852;EL72680V
1; _1507-2371;49.458;58.222;3208405.0;12.898;90.51;0.096;134.544;7.914;3.286;49.458;58.222;EL72681D
1; _1486-2333;50.419;29.797;3239153.0;9.971;256.0;0.09;110.565;6.504;2.139;50.419;29.797;EL72681V
1; _1409-2369;50.734;64.094;3534998.0;13.641;90.51;0.098;138.954;8.174;3.534;50.734;64.094;EL72682D
1; _1479-2304;48.295;32.247;3570635.0;10.262;256.0;0.092;111.632;6.567;2.068;48.295;32.247;EL72682V
1; _1528-2465;50.327;61.883;3594736.0;13.561;90.51;0.099;137.225;8.072;3.532;50.327;61.883;EL72683D
1; _1441-2397;44.26;27.24;3617626.0;10.534;256.0;0.096;110.245;6.485;2.257;44.26;27.24;EL72683V
1; _1392-2485;117.233;58.119;4109614.0;10.725;128.0;0.095;112.748;6.632;2.665;117.233;58.119;EL72684D
1; _1320-2420;112.488;60.335;4182763.0;10.992;128.0;0.095;115.485;6.793;2.776;112.488;60.335;EL72684V
1; _1311-2474;111.165;59.499;4213418.0;11.338;128.0;0.098;115.787;6.811;2.828;111.165;59.499;EL72685D
1; _1329-2459;113.207;57.981;4248482.0;10.669;128.0;0.094;113.295;6.664;2.643;113.207;57.981;EL72685V
1; _1323-2476;88.608;59.411;3948142.0;12.116;128.0;0.099;122.409;7.201;3.157;88.608;59.411;EL72686D
1; _1238-2486;95.792;61.012;3794245.0;11.903;128.0;0.098;121.907;7.171;3.04;95.792;61.012;EL72686V
1; _1403-2180;55.547;49.522;2827919.0;11.218;64.0;0.09;125.211;7.365;2.661;55.547;49.522;EL72687D
1; _1439-2263;70.484;51.91;2702896.0;9.844;64.0;0.08;123.232;7.249;2.101;70.484;51.91;EL72687V
1; _1298-2293;44.411;46.628;3219170.0;10.763;64.0;0.086;125.747;7.397;2.766;44.411;46.628;EL72688D
1; _1283-2339;59.899;47.753;3166958.0;9.627;256.0;0.079;121.81;7.165;2.138;59.899;47.753;EL72688V
1; _1607-2366;50.595;39.209;2598299.0;9.733;256.0;0.082;119.009;7.001;2.392;50.595;39.209;EL72689D
1; _1403-2311;70.875;42.414;2573313.0;8.785;256.0;0.076;115.161;6.774;1.799;70.875;42.414;EL72689V
1; _1572-2022;47.221;45.251;1782854.0;10.733;181.019;0.084;127.33;7.49;2.499;47.221;45.251;EL72690D
1; _1709-2111;62.445;46.68;1795938.0;9.89;181.019;0.081;122.838;7.226;2.005;62.445;46.68;EL72690V
1; _1623-2218;49.294;48.728;1700938.0;10.93;181.019;0.084;129.556;7.621;2.544;49.294;48.728;EL72691D
1; _1731-2130;68.963;50.115;1654656.0;10.044;181.019;0.082;122.976;7.234;1.918;68.963;50.115;EL72691V
1; _1606-2377;62.983;39.118;1819341.0;9.703;181.019;0.084;115.851;6.815;2.308;62.983;39.118;EL72692D
1; _1694-2430;70.066;33.445;1793134.0;9.032;181.019;0.083;108.645;6.391;1.929;70.066;33.445;EL72692V
1; _1531-2254;48.779;49.046;2315744.0;11.022;64.0;0.086;127.547;7.503;2.791;48.779;49.046;EL72693D
1; _1567-2324;69.235;46.916;2230037.0;9.382;64.0;0.079;118.063;6.945;2.044;69.235;46.916;EL72693V
1; _1655-2163;58.004;67.021;2404147.0;13.646;90.51;0.096;141.555;8.327;3.548;58.004;67.021;EL72694D
1; _1583-2255;52.544;35.847;2373501.0;9.789;181.019;0.083;117.255;6.897;2.112;52.544;35.847;EL72694V
1; _1575-2224;56.831;53.833;2770117.0;12.025;128.0;0.095;126.893;7.464;3.258;56.831;53.833;EL72695D
1; _1794-2153;55.305;39.987;2685471.0;9.59;90.51;0.082;116.697;6.865;2.27;55.305;39.987;EL72695V
1; _1486-2257;60.942;59.254;2849689.0;12.47;128.0;0.096;129.819;7.636;3.368;60.942;59.254;EL72696D
1; _1409-2278;61.993;47.221;2893519.0;10.023;90.51;0.084;119.7;7.041;2.223;61.993;47.221;EL72696V
1; _1377-2200;41.116;46.127;2380163.0;12.163;181.019;0.094;129.522;7.619;3.172;41.116;46.127;EL72697D
1; _1513-2151;61.507;43.497;2323372.0;10.354;181.019;0.086;120.712;7.101;2.27;61.507;43.497;EL72697V
1; _1424-2246;37.144;47.439;2128492.0;11.821;181.019;0.089;132.421;7.789;3.166;37.144;47.439;EL72698D
1; _1410-2089;59.358;46.499;2138617.0;10.201;181.019;0.082;124.114;7.301;2.27;59.358;46.499;EL72698V
1; _1356-2296;38.253;50.951;3045878.0;12.226;181.019;0.092;132.678;7.805;3.305;38.253;50.951;EL72699D
1; _1468-2386;56.889;47.941;2992087.0;10.463;64.0;0.083;126.449;7.438;2.403;56.889;47.941;EL72699V
1; _1525-2341;35.517;48.632;2497113.0;12.752;181.019;0.096;133.427;7.849;3.353;35.517;48.632;EL72700D
1; _1434-2245;61.966;50.096;2479737.0;10.716;181.019;0.085;126.715;7.454;2.331;61.966;50.096;EL72700V
1; _1376-2457;33.228;42.612;3254989.0;11.855;256.0;0.093;127.036;7.473;3.285;33.228;42.612;EL72701D
1; _1344-2294;55.183;44.8;3235880.0;10.241;64.0;0.083;123.11;7.242;2.417;55.183;44.8;EL72701V
1; _1432-2286;50.595;46.321;3101164.0;11.462;90.51;0.092;124.15;7.303;3.242;50.595;46.321;EL72702D
1; _1464-2312;60.183;46.972;3128219.0;10.411;64.0;0.084;124.485;7.323;2.406;60.183;46.972;EL72702V
1; _1435-2454;46.58;44.983;3117457.0;11.391;90.51;0.092;124.138;7.302;3.07;46.58;44.983;EL72703D
1; _1524-2296;67.863;40.986;2940232.0;9.728;181.019;0.085;115.127;6.772;2.202;67.863;40.986;EL72703V
1; _1359-2573;48.082;46.851;3643708.0;11.245;256.0;0.09;125.342;7.373;3.05;48.082;46.851;EL72704D
1; _1369-2392;76.308;49.977;3710575.0;9.852;90.51;0.084;117.601;6.918;2.252;76.308;49.977;EL72704V
1; _1602-2391;53.791;46.284;2603256.0;11.157;90.51;0.09;123.649;7.273;2.852;53.791;46.284;EL72705D
1; _1652-2319;70.505;40.158;2563572.0;9.082;181.019;0.081;112.454;6.615;1.884;70.505;40.158;EL72705V
1; _1581-2475;46.147;47.227;3386724.0;11.453;90.51;0.09;127.134;7.478;3.066;46.147;47.227;EL72706D
1; _1522-2500;68.833;49.831;3392762.0;10.345;90.51;0.084;123.284;7.252;2.342;68.833;49.831;EL72706V
1; _1641-2187;38.946;50.23;2325925.0;12.342;181.019;0.092;133.989;7.882;3.377;38.946;50.23;EL72707D
1; _1653-2396;55.664;47.103;2303824.0;10.83;181.019;0.086;126.51;7.442;2.433;55.664;47.103;EL72707V
1; _1653-2224;38.46;53.503;2369936.0;12.695;181.019;0.093;136.089;8.005;3.475;38.46;53.503;EL72708D
1; _1684-2271;52.639;48.808;2374307.0;11.003;181.019;0.085;129.22;7.601;2.546;52.639;48.808;EL72708V
1; _1505-2397;38.993;53.134;2294343.0;12.682;181.019;0.094;135.327;7.96;3.44;38.993;53.134;EL72709D
1; _1686-2247;58.578;48.912;2244301.0;10.746;181.019;0.085;126.401;7.435;2.431;58.578;48.912;EL72709V
1; _1531-2571;35.858;47.816;2529796.0;12.02;90.51;0.091;132.256;7.78;3.293;35.858;47.816;EL72710D
1; _1641-2452;53.474;44.419;2558084.0;10.334;64.0;0.083;124.522;7.325;2.376;53.474;44.419;EL72710V
1; _1464-2689;39.87;49.017;2408995.0;12.343;181.019;0.094;131.828;7.755;3.316;39.87;49.017;EL72711D
1; _1671-2367;60.347;48.686;2430366.0;10.671;181.019;0.085;125.704;7.394;2.445;60.347;48.686;EL72711V
1; _1682-2520;51.948;49.675;2584362.0;11.63;181.019;0.091;127.82;7.519;3.053;51.948;49.675;EL72712D
1; _1488-2577;75.941;48.085;2551258.0;10.138;181.019;0.086;118.224;6.954;2.307;75.941;48.085;EL72712V
1; _1770-2347;46.192;48.773;2513100.0;11.966;181.019;0.093;128.249;7.544;3.261;46.192;48.773;EL72713D
1; _1605-2550;72.015;49.435;2478437.0;10.594;181.019;0.087;121.261;7.133;2.476;72.015;49.435;EL72713V
1; _1752-2573;47.549;50.771;2463169.0;12.286;181.019;0.095;129.7;7.629;3.306;47.549;50.771;EL72714D
1; _1743-2492;62.646;37.777;2348721.0;10.333;181.019;0.088;116.827;6.872;2.15;62.646;37.777;EL72714V
1; _1434-2653;45.131;46.782;2875752.0;11.594;90.51;0.092;126.637;7.449;3.204;45.131;46.782;EL72715D
1; _1631-2606;67.624;48.303;2919078.0;10.236;90.51;0.085;120.986;7.117;2.386;67.624;48.303;EL72715V
1; _1714-2602;51.754;50.513;2566862.0;11.91;90.51;0.093;128.489;7.558;3.279;51.754;50.513;EL72716D
1; _1508-2442;75.287;43.81;2517760.0;9.519;90.51;0.082;115.486;6.793;2.122;75.287;43.81;EL72716V
1; _1460-2227;49.502;55.347;1604748.0;12.496;90.51;0.095;132.01;7.765;3.108;49.502;55.347;EL72717D
1; _1290-2298;39.783;17.24;1612483.0;10.808;181.019;0.099;109.075;6.416;2.196;39.783;17.24;EL72717V
1; _1327-2297;56.115;56.084;1908216.0;12.041;90.51;0.094;128.566;7.563;3.093;56.115;56.084;EL72718D
1; _1359-2212;52.823;14.744;1858341.0;10.468;181.019;0.104;101.019;5.942;2.218;52.823;14.744;EL72718V
1; _1396-2104;50.776;63.223;2083624.0;13.302;90.51;0.097;137.418;8.083;3.364;50.776;63.223;EL72719D
1; _1428-2209;37.344;19.834;2064609.0;11.299;181.019;0.103;109.331;6.431;2.376;37.344;19.834;EL72719V
1; _1383-2111;55.202;64.706;2380843.0;13.094;90.51;0.095;138.002;8.118;3.41;55.202;64.706;EL72720D
1; _1382-2293;47.744;19.463;2351541.0;10.884;181.019;0.104;105.053;6.18;2.344;47.744;19.463;EL72720V
1; _1332-2249;56.837;66.954;2452484.0;13.104;90.51;0.095;138.268;8.133;3.506;56.837;66.954;EL72721D
1; _1403-2205;42.154;17.771;2415773.0;10.72;181.019;0.101;105.879;6.228;2.384;42.154;17.771;EL72721V
1; _1474-2205;67.592;44.957;2214078.0;10.77;90.51;0.093;115.709;6.806;2.398;67.592;44.957;EL72722D
1; _1440-2192;92.274;44.83;2219835.0;10.166;90.51;0.095;107.189;6.305;2.14;92.274;44.83;EL72722V
1; _1427-2325;53.713;47.035;2464520.0;11.365;90.51;0.092;123.698;7.276;2.435;53.713;47.035;EL72723D
1; _1432-2314;68.539;46.817;2469418.0;10.998;90.51;0.092;119.396;7.023;2.279;68.539;46.817;EL72723V
1; _1484-2392;71.826;63.611;2467580.0;14.212;90.51;0.108;131.306;7.724;3.295;71.826;63.611;EL72724D
1; _1492-2302;87.221;60.284;2516042.0;12.789;90.51;0.103;124.469;7.322;2.793;87.221;60.284;EL72724V
1; _1606-1984;65.593;59.28;1594786.0;13.347;64.0;0.102;130.638;7.685;3.034;65.593;59.28;EL72725D
1; _1407-2136;85.772;58.226;1595732.0;12.658;64.0;0.102;123.802;7.282;2.818;85.772;58.226;EL72725V
1; _1537-2072;56.63;41.342;1964965.0;10.022;64.0;0.084;119.628;7.037;2.083;56.63;41.342;EL72726D
1; _1447-2207;75.913;47.358;1991011.0;9.971;64.0;0.085;117.624;6.919;2.005;75.913;47.358;EL72726V
1; _1397-2067;45.459;57.706;1711953.0;12.686;64.0;0.091;139.651;8.215;3.069;45.459;57.706;EL72727D
1; _1540-2014;66.734;54.983;1678537.0;10.885;64.0;0.083;130.438;7.673;2.325;66.734;54.983;EL72727V
1; _1451-2173;58.74;60.753;1851665.0;13.261;90.51;0.097;137.07;8.063;3.177;58.74;60.753;EL72728D
1; _1514-2165;94.241;59.155;1862187.0;10.866;90.51;0.087;124.852;7.344;2.412;94.241;59.155;EL72728V
1; _1549-2103;60.071;55.147;1556836.0;12.376;64.0;0.094;131.221;7.719;2.911;60.071;55.147;EL72729D
1; _1631-2156;81.343;49.853;1568971.0;9.97;64.0;0.083;119.451;7.027;2.12;81.343;49.853;EL72729V
1; _1517-2120;46.756;52.851;1558539.0;12.294;64.0;0.091;135.529;7.972;2.823;46.756;52.851;EL72730D
1; _1575-2228;75.983;49.98;1537349.0;9.904;64.0;0.081;121.722;7.16;2.073;75.983;49.98;EL72730V
1; _1298-2351;57.693;55.089;1759077.0;12.267;64.0;0.093;131.776;7.752;3.001;57.693;55.089;EL72731D
1; _1450-2189;92.181;56.548;1731265.0;10.244;64.0;0.084;121.921;7.172;2.402;92.181;56.548;EL72731V
1; _1369-2161;62.323;50.896;1970411.0;11.409;64.0;0.09;126.163;7.421;2.693;62.323;50.896;EL72732D
1; _1473-2259;89.055;53.549;1963441.0;9.813;64.0;0.082;119.473;7.028;2.121;89.055;53.549;EL72732V
1; _1342-2218;82.33;54.566;2766738.0;11.479;90.51;0.095;120.998;7.118;2.773;82.33;54.566;EL72733D
1; _1416-2437;94.109;54.502;2708384.0;10.188;90.51;0.086;118.807;6.989;2.44;94.109;54.502;EL72733V
1; _1462-2334;63.929;49.675;2493880.0;11.492;90.51;0.093;123.399;7.259;2.871;63.929;49.675;EL72734D
1; _1483-2294;90.293;52.678;2492682.0;10.034;90.51;0.085;117.835;6.931;2.323;90.293;52.678;EL72734V
1; _1564-2180;76.531;54.798;1879325.0;11.878;90.51;0.096;123.92;7.289;2.825;76.531;54.798;EL72735D
1; _1494-2052;105.759;52.679;1913990.0;10.195;90.51;0.091;111.849;6.579;2.321;105.759;52.679;EL72735V
1; _1257-2291;80.599;52.445;2371302.0;11.02;90.51;0.092;119.533;7.031;2.5;80.599;52.445;EL72736D
1; _1332-2238;105.48;52.04;2364926.0;9.446;90.51;0.084;111.922;6.584;2.009;105.48;52.04;EL72736V
1; _1332-2439;70.786;49.182;2873715.0;9.724;64.0;0.082;118.942;6.997;1.868;70.786;49.182;EL72737D
1; _1534-2455;83.596;47.487;2793042.0;9.065;64.0;0.081;111.892;6.582;1.779;83.596;47.487;EL72737V
1; _1428-2256;48.448;36.896;2481972.0;9.889;64.0;0.085;116.78;6.869;2.209;48.448;36.896;EL72738D
1; _1511-2391;62.829;43.763;2474905.0;9.521;64.0;0.082;115.735;6.808;1.99;62.829;43.763;EL72738V
1; _1539-2483;42.845;34.758;2388540.0;10.092;181.019;0.086;117.777;6.928;2.271;42.845;34.758;EL72739D
1; _1552-2389;65.408;41.736;2377820.0;9.32;64.0;0.082;113.274;6.663;1.957;65.408;41.736;EL72739V
1; _1635-2405;45.718;36.1;2280820.0;10.072;181.019;0.086;117.695;6.923;2.199;45.718;36.1;EL72740D
1; _1545-2313;66.979;44.024;2284496.0;9.244;64.0;0.081;114.034;6.708;1.95;66.979;44.024;EL72740V
1; _1459-2678;46.878;32.292;2436464.0;10.398;181.019;0.09;115.083;6.77;2.286;46.878;32.292;EL72741D
1; _1630-2505;68.439;41.63;2442432.0;9.044;181.019;0.081;111.309;6.548;1.87;68.439;41.63;EL72741V
1; _1352-2694;62.61;35.853;2398231.0;9.513;181.019;0.085;111.579;6.563;1.926;62.61;35.853;EL72742D
1; _1546-2730;79.633;41.993;2482062.0;8.639;45.255;0.08;107.92;6.348;1.796;79.633;41.993;EL72742V
1; _1434-2395;69.81;42.603;2870694.0;9.41;64.0;0.084;112.323;6.607;1.989;69.81;42.603;EL72743D
1; _1368-2437;87.166;45.956;2870273.0;8.902;64.0;0.082;108.276;6.369;1.85;87.166;45.956;EL72743V
1; _1415-2559;47.204;38.156;3381930.0;10.327;256.0;0.091;113.806;6.694;1.957;47.204;38.156;EL72744D
1; _1407-2503;66.231;48.402;3338092.0;10.398;256.0;0.089;117.079;6.887;1.958;66.231;48.402;EL72744V
1; _1330-2616;50.416;35.495;3496871.0;9.834;256.0;0.09;109.587;6.446;1.875;50.416;35.495;EL72745D
1; _1282-2502;61.771;41.084;3497451.0;10.054;256.0;0.089;113.168;6.657;1.826;61.771;41.084;EL72745V
1; _1531-2330;40.925;32.401;2747121.0;10.776;181.019;0.095;113.876;6.699;2.185;40.925;32.401;EL72746D
1; _1523-2421;56.524;29.534;2729054.0;9.879;181.019;0.091;108.8;6.4;2.097;56.524;29.534;EL72746V
1; _1594-2257;37.258;36.144;2316572.0;10.99;181.019;0.092;118.952;6.997;1.953;37.258;36.144;EL72747D
1; _1640-2285;49.602;34.088;2295984.0;10.315;181.019;0.09;114.869;6.757;1.904;49.602;34.088;EL72747V
1; _1748-2200;38.766;42.799;1692495.0;11.122;128.0;0.088;126.596;7.447;2.697;38.766;42.799;EL72748D
1; _1806-2074;55.352;35.686;1666628.0;9.623;181.019;0.083;115.41;6.789;2.102;55.352;35.686;EL72748V
1; _1466-2491;44.176;44.507;2473986.0;11.249;181.019;0.09;124.535;7.326;2.774;44.176;44.507;EL72749D
1; _1542-2269;56.789;37.982;2473579.0;10.02;181.019;0.087;115.821;6.813;2.304;56.789;37.982;EL72749V
1; _1637-2240;77.268;55.932;1031916.0;11.245;16.0;0.088;128.148;7.538;2.21;77.268;55.932;EL75300D
1; _1700-2209;106.632;50.688;1033863.0;10.297;16.0;0.094;110.119;6.478;2.246;106.632;50.688;EL75300V
1; _1603-2291;73.35;54.989;984873.0;10.77;16.0;0.084;128.563;7.563;2.13;73.35;54.989;EL75301D
1; _1672-2257;94.901;54.884;1009443.0;10.989;16.0;0.092;119.191;7.011;2.393;94.901;54.884;EL75301V
1; _1516-2232;80.084;54.833;1030103.0;10.85;16.0;0.086;126.703;7.453;2.236;80.084;54.833;EL75302D
1; _1762-2426;104.694;50.012;1029922.0;10.1;16.0;0.092;110.129;6.478;2.229;104.694;50.012;EL75302V
1; _1606-2237;84.481;57.408;1024015.0;11.121;16.0;0.088;126.358;7.433;2.112;84.481;57.408;EL75303D
1; _1662-2338;108.065;50.777;1007966.0;10.221;16.0;0.093;109.73;6.455;2.104;108.065;50.777;EL75303V
1; _1554-2319;79.717;75.991;1137430.0;14.226;64.0;0.096;147.892;8.7;3.429;79.717;75.991;EL75304D
1; _1574-2337;105.06;71.413;1145670.0;12.247;16.0;0.091;134.758;7.927;3.218;105.06;71.413;EL75304V
1; _1527-2136;80.159;74.358;1057600.0;14.346;64.0;0.098;146.022;8.59;3.477;80.159;74.358;EL75305D
1; _1616-2280;110.21;71.502;1095804.0;11.865;16.0;0.089;133.315;7.842;3.225;110.21;71.502;EL75305V
1; _1460-2427;87.072;70.137;1864913.0;12.46;90.51;0.089;139.776;8.222;3.058;87.072;70.137;EL75306D
1; _1399-2577;110.992;65.306;1855979.0;11.512;32.0;0.092;124.753;7.338;3.025;110.992;65.306;EL75306V
1; _1543-2358;81.84;71.242;1745858.0;13.682;90.51;0.097;141.192;8.305;3.271;81.84;71.242;EL75307D
1; _1546-2356;115.789;63.906;1751966.0;11.117;32.0;0.092;121.383;7.14;2.948;115.789;63.906;EL75307V
1; _1424-2522;71.049;62.015;2505808.0;11.938;128.0;0.088;135.628;7.978;2.842;71.049;62.015;EL75308D
1; _1518-2476;102.251;54.103;2492939.0;9.924;32.0;0.086;114.849;6.756;2.47;102.251;54.103;EL75308V
1; _1398-2533;66.99;62.024;2353997.0;12.16;128.0;0.089;136.472;8.028;2.872;66.99;62.024;EL75309D
1; _1436-2612;90.875;55.892;2337816.0;10.194;32.0;0.084;121.593;7.153;2.534;90.875;55.892;EL75309V
1; _1559-2604;70.889;67.244;2432701.0;12.574;128.0;0.089;140.792;8.282;2.972;70.889;67.244;EL75310D
1; _1539-2780;95.234;59.289;2467202.0;10.7;32.0;0.086;123.731;7.278;2.691;95.234;59.289;EL75310V
1; _1638-2323;90.092;70.859;1096296.0;11.591;16.0;0.083;140.128;8.243;2.788;90.092;70.859;EL75311D
1; _1624-2534;114.918;62.484;1101097.0;11.245;16.0;0.092;122.436;7.202;2.609;114.918;62.484;EL75311V
1; _1500-2372;74.842;67.858;1259513.0;11.923;90.51;0.084;142.138;8.361;2.842;74.842;67.858;EL75312D
1; _1749-2378;107.216;61.201;1267161.0;11.11;16.0;0.09;123.067;7.239;2.704;107.216;61.201;EL75312V
