id;view;wing;side;x;y;minor_axis;major_axis;distance_contours;distance_CU2;A_wing
ACC0395;D;Ant;d;593.8557129;189.0151978;10.83967876;19.48371124;32.69505104;;19112
ACC0395;D;Ant;d;578.5362549;169.388092;9.043856621;16.17875481;7.834878958;;19112
ACC0395;D;Ant;d;486.0473938;268.5838928;12.3742218;14.21417809;9.047393799;;19112
ACC0395;D;Ant;d;528.1929932;225.3787689;17.02139854;23.21393204;18.22174777;;19112
ACC0395;D;Ant;d;562.4046021;202.6412048;14.77194977;19.42824745;24.7811277;;19112
ACC0395;D;Ant;d;602.9827271;190.6924286;5.840364456;9.440319061;38.8467466;;19112
ACC0395;D;Ant;d;573.1807251;176.5263519;7.252144337;10.48212242;10.99641292;;19112
ACC0395;D;Ant;d;584.5610352;168.7108612;4.865070343;10.29489422;10.72864703;;19112
ACC0395;D;Post;d;576.6258545;329.1148682;16.41493416;20.32662964;42.78989887;438.1205638;14677
ACC0395;D;Post;d;527.3510742;371.3188782;5.114059925;9.537158966;13.35107422;424.6603905;14677
ACC0395;V;Post;d;530.2874146;374.7863464;8.827353477;12.09815788;14.27366698;429.1598856;14627
ACC0395;V;Post;d;580.0360718;334.6418762;15.69073868;19.8202858;41.61108357;444.0118931;14627
ACC0395;V;Post;d;507.3232422;283.046814;7.131140232;9.201068878;7.054223739;354.90523;14627
ACC0395;V;Post;d;530.5167236;374.7570801;9.282674789;11.40476036;14.49793182;429.3114114;14627
ACC0395;V;Post;d;580.9127808;333.6640015;9.888130188;10.30905628;40.31198545;444.202542;14627
ACC0396;D;Post;d;518.0442505;393.0855408;9.92232132;15.82462597;26.4055184;435.2681242;14287
ACC0396;D;Post;d;500.6124878;390.849823;9.960331917;13.25302029;12.26578878;422.4632156;14287
ACC0396;D;Post;d;458.6595764;327.2521057;6.111758709;9.397460938;8.659576416;346.6626956;14287
ACC0396;D;Post;d;477.1845703;311.9952393;5.724311829;10.06381989;5.995239258;347.628814;14287
ACC0396;V;Ant;d;538.4111328;285.9177246;13.37618542;21.04184532;18.14901476;;15848
ACC0396;V;Ant;d;547.041748;205.2887573;9.735109329;22.01880646;8.011877182;;15848
ACC0396;V;Ant;d;503.0975037;258.9955139;8.431891441;11.83786869;21.14221154;;15848
ACC0396;V;Ant;d;529.7964478;239.5248108;10.92266083;11.5246191;24.34535636;;15848
ACC0396;V;Post;d;500.6222534;393.2297974;7.919797897;12.78947258;12.97582417;424.3305736;14274
ACC0396;V;Post;d;518.8679199;395.6207581;9.683000565;13.71183491;29.10038928;437.7362796;14274
ACC0396;V;Post;d;545.2975464;373.5168457;7.072789669;11.18554115;49.91183706;439.2221635;14274
ACC0396;V;Post;d;485.9373779;360.2814026;8.181100845;15.86778641;12.34214699;389.4993873;14274
ACC0397;D;Ant;d;557.9554443;223.97052;7.145402431;11.35836887;6.661963714;;19977
ACC0397;D;Ant;d;570.4989014;214.4862976;7.401814461;9.809123993;6.353495125;;19977
ACC0397;D;Ant;d;514.7236328;283.4876099;10.23761559;15.58573437;22.10490086;;19977
ACC0397;D;Ant;d;545.8135376;259.2437439;11.0700016;16.91898727;26.20345504;;19977
ACC0398;D;Post;d;566.756958;391.5945129;9.474366188;12.38735962;25.84082445;500.2036075;18653
ACC0398;D;Post;d;599.7540283;348.9559937;18.84684372;24.9181633;48.36139371;499.9562383;18653
ACC0398;D;Post;d;556.5060425;298.4285278;15.6016283;26.22459984;10.42852783;435.8944495;18653
ACC0399;D;Ant;g;359.5587769;256.9124451;19.49094009;24.1713295;28.08755493;;24364
ACC0399;D;Ant;g;410.425293;229.5308685;24.36626625;34.26792908;26.01180739;;24364
ACC0399;D;Ant;g;378.4629517;194.5843048;20.43427467;34.57749176;26.24876054;;24364
ACC0399;D;Ant;g;336.29599;178.2678375;12.33503628;18.1918335;42.04099361;;24364
ACC0399;D;Post;g;396.7288208;404.3786926;9.117730141;17.24329758;10.89086724;342.7120648;19300
ACC0399;D;Post;g;386.2262878;387.9530334;8.048454285;12.62741566;25.50103172;325.7280795;19300
ACC0399;D;Post;g;349.5265503;345.770874;14.05115795;18.07793999;51.73660396;284.2288833;19300
ACC0399;D;Post;g;349.3643799;345.84198;14.59922314;18.14649582;51.69861559;284.313096;19300
ACC0399;D;Post;g;389.5459595;297.5152283;10.10272694;14.68369389;7.515228271;235.6080154;19300
ACC0399;V;Ant;g;361.0542297;263.4639587;15.32830334;19.19850349;19.53604126;;20744
ACC0399;V;Ant;g;412.0771484;237.664505;22.15033722;28.07143021;25.19417893;;20744
ACC0399;V;Ant;g;379.0217896;205.1704407;17.35500526;22.33605957;27.68227668;;20744
ACC0399;V;Ant;g;342.7296753;190.4013062;7.293926239;11.32042789;40.78000126;;20744
ACC0399;V;Post;g;348.5;349;7.561817169;10.64356995;49.36851223;287.5323381;19105
ACC0399;V;Post;g;429.4093323;340.868103;12.97311592;19.37078476;15.46492262;284.0572454;19105
ACC0399;V;Post;g;431.3175049;317.6622314;12.28144169;14.16124249;24.81850731;261.7766203;19105
ACC0399;V;Post;g;422.5916748;348.7278748;12.14259052;16.97000122;16.03778948;290.5190161;19105
ACC0399;V;Post;g;425.3249512;323.9673767;8.702191353;14.17672443;26.15352957;266.6824226;19105
ACC0401;D;Ant;g;454.9810791;245.792038;11.01019382;16.67951584;8.207983844;;22468
ACC0401;D;Ant;g;356.1636963;229.2325897;21.12561607;25.89875412;24.76741028;;22468
ACC0401;D;Ant;g;405.5595703;200.2731476;24.33156204;32.90040588;25.75683923;;22468
ACC0401;D;Ant;g;378.211792;169.2481079;22.0116787;31.30801392;23.94836399;;22468
ACC0401;D;Ant;g;338.4156189;154.8735504;16.56561089;30.34822464;38.78642884;;22468
ACC0401;D;Ant;g;360.3643494;134.768692;12.1289959;14.8469286;9.478768431;;22468
ACC0401;D;Post;g;338.6575623;317.2359924;9.553770065;11.76141262;49.25315248;222.4688086;18874
ACC0401;D;Post;g;378.3315125;267.4508972;17.39400673;23.1996479;11.68584603;170.0970913;18874
ACC0401;D;Post;g;339.8461609;318.3476868;21.85696602;22.88927269;50.77755176;223.3876348;18874
ACC0401;V;Ant;g;326.0274353;150.7151794;5.880280972;12.11205769;29.75648076;;21166
ACC0401;V;Ant;g;346.0276489;234.3765717;18.82801056;21.8465538;22.90793711;;21166
ACC0401;V;Ant;g;394.4784241;205.4828949;21.21572495;28.61971664;26.16611225;;21166
ACC0401;V;Ant;g;364.5514526;176.2694244;18.34207344;21.84902954;25.25642007;;21166
ACC0401;V;Ant;g;325.5878296;160.3876953;14.9281826;16.08942604;38.10038911;;21166
ACC0401;V;Ant;g;345.5563049;139.7524261;8.168888092;12.76947403;9.472799331;;21166
ACC0401;V;Post;g;374.8856812;357.151886;9.259539604;13.55524731;26.03124424;259.7217989;18744
ACC0401;V;Post;g;337.6846313;319.9048462;14.71064568;15.65711021;49.00803596;225.256578;18744
ACC0401;V;Post;g;373.5228271;270.0103455;13.241786;16.19408417;13.01034546;172.5742842;18744
ACC0401;V;Post;g;375.3247375;350.2218323;10.70683479;14.74065876;27.47420001;252.7955531;18744
ACC0401;V;Post;g;411.0154114;314.4934998;10.21096802;16.62789536;14.10393869;220.3573581;18744
ACC0401;V;Post;g;408.9454651;293.166626;7.073538303;10.96908665;28.91736232;198.9997518;18744
ACC0401;V;Post;g;421.9983215;266.4919128;5.571323395;12.04357433;13.52879736;176.0074984;18744
ACC0402;D;Post;d;505.9644165;320.2579041;9.243927956;11.49642086;7.25799128;343.1109057;8187
ACC0402;V;Ant;d;468.0502014;296.4488831;9.167770386;11.92552471;8.050201416;;9545
ACC0402;V;Ant;d;497.344635;276.8911438;9.980834961;16.59743309;14.83661861;;9545
ACC0402;V;Ant;d;520.0355835;260.3161011;11.77998734;24.57507896;16.41710547;;9545
ACC0402;V;Ant;d;547.9187012;252.4531708;6.109237671;9.011018753;26.77581109;;9545
ACC0402;V;Ant;d;567.3536987;240.0549927;4.424005508;8.572194099;25.78262926;;9545
ACC0402;V;Ant;d;588.1002197;238.2003021;5.494894981;6.891102791;5.903179501;;9545
ACC0402;V;Ant;d;536.2254639;238.049118;7.982169151;9.818505287;8.679440104;;9545
ACC0402;V;Post;d;507.8844299;322.6961975;10.00067425;10.51939678;8.302905092;346.1761276;8051
ACC0402;V;Post;d;470.854248;312.8562622;7.419598103;10.92665863;6.856262207;312.8398352;8051
ACC0403;D;Ant;d;462.3835449;222.9617462;9.407708168;15.83076477;13.01999282;;8003
ACC0403;D;Ant;d;510.1509094;200.6752014;6.168379784;13.15593147;22.6098009;;8003
ACC0404;V;Ant;d;489.2010803;269.3363647;14.73186398;17.42246246;17.85307735;;12260
ACC0404;V;Ant;d;521.7603149;253.1820374;12.93624878;16.85465431;18.85324629;;12260
ACC0404;V;Post;d;527.2838135;358.3572693;4.982018948;7.174766541;29.76593976;388.4624145;9654
ACC0404;V;Post;d;506.0058899;317.983429;4.858624458;7.067214966;5.367591571;345.0588397;9654
ACC0405;D;Ant;d;558.4907837;207.8427887;13.88635254;19.56109047;18.17594341;;11632
ACC0405;D;Ant;d;584.6703491;189.8457184;13.57455063;19.07034492;19.42405416;;11632
ACC0405;D;Ant;d;598.2495728;172.489151;4.837018967;9.126961708;13.95738542;;11632
ACC0405;D;Ant;d;635.9816284;175.6875305;10.07689095;17.02765465;30.01837158;;11632
ACC0405;D;Ant;d;632.4711914;160.7943115;5.693727493;9.00018692;21.79431152;;11632
ACC0405;D;Post;d;564.9606934;303.5723572;8.237112999;15.26975346;15.22953167;411.5935028;9232
ACC0405;D;Post;d;560.8074341;291.236908;5.864079952;8.139457703;18.80034761;403.2246961;9232
ACC0405;D;Post;d;579.6914673;256.1924438;5.445930481;9.2816782;6.192443848;410.4028268;9232
ACC0406;D;Ant;d;430.3421021;305.798584;5.90636301;7.841624737;5.212654063;;12354
ACC0406;D;Ant;d;496.0215759;296.1143799;9.864534378;12.22674656;16.91649444;;12354
ACC0406;D;Ant;d;469.6070862;268.6486816;11.51155853;18.0909481;17.15141791;;12354
ACC0406;D;Ant;d;491.90979;252.9938812;10.69576836;19.54647636;18.54292299;;12354
ACC0406;D;Post;d;476.4816284;378.6973877;6.523866177;11.48501301;21.73401959;351.2638623;8783
ACC0406;D;Post;d;464.0460205;392.4472961;5.484949112;11.31398392;6.071230974;355.9175056;8783
ACC0406;D;Post;d;498.9476013;352.2399292;12.90708637;14.42383289;35.2399292;343.9965218;8783
ACC0406;D;Post;d;453.0047607;339.8816528;4.077119827;6.060182571;17.55810639;306.0049825;8783
ACC0406;V;Post;d;503.2595215;354.9897766;7.448625565;8.976444244;31.84612107;348.8882779;8708
ACC0407;V;Ant;d;534.6571045;263.772583;9.23114872;11.92634583;26.9676611;;10389
ACC0407;V;Ant;d;524.3829346;247.5305328;7.752811909;15.87515068;8.424093591;;10389
ACC0407;V;Ant;d;479.5243835;285.3807983;8.251755714;11.68320847;17.2488041;;10389
ACC0407;V;Ant;d;504.3657532;270.9854736;9.418543816;13.12603474;18.52708017;;10389
ACC0408;D;Ant;d;424.6418457;284.9619446;11.67233562;17.17423248;9.03805542;;9761
ACC0408;D;Ant;d;452.5410767;258.1326904;12.56916523;17.29599571;15.32566768;;9761
ACC0408;D;Ant;d;475.7909546;240.2210236;11.39971256;18.21680069;16.97903258;;9761
ACC0409;V;Ant;d;463.6984863;277.61203;6.303046703;11.83002377;6.698486328;;7079
ACC0409;V;Ant;d;493.6710815;259.1896667;9.807847023;12.439744;14.75077658;;7079
ACC0409;V;Ant;d;516.7753906;246.9860077;7.001594067;12.38852596;19.05886279;;7079
ACC0411;D;Ant;g;425.1552734;308.7325134;5.302950382;6.344597816;10.30217664;;11464
ACC0411;D;Ant;g;368.7319336;307.7404785;10.18306732;14.84126472;9.259521484;;11464
ACC0411;D;Ant;g;404.5428162;282.8610229;16.7197361;29.72665405;13.66301942;;11464
ACC0411;D;Ant;g;375.9205627;265.3438721;13.3650856;24.05788231;18.92586431;;11464
ACC0411;D;Ant;g;343.6216431;253.3690338;11.05208969;12.53953266;28.81568446;;11464
ACC0411;D;Ant;g;357.1003723;237.3964386;8.156181335;15.17321301;8.057343123;;11464
ACC0411;D;Post;g;384.4925842;399.3707275;4.462275505;5.557696819;5.786917619;313.4133355;8637
ACC0411;D;Post;g;394.3875732;379.6882324;3.986914873;6.802753925;9.141257987;294.3292761;8637
ACC0411;D;Post;g;396.3155212;359.3936768;13.26934052;20.73216438;20.71179845;274.2602666;8637
ACC0411;D;Post;g;412.1526489;350.4724121;4.240011692;8.528184891;16.57122457;267.2832414;8637
ACC0411;D;Post;g;356.6517029;354.100647;10.69866085;13.72604179;31.61019324;268.3472526;8637
ACC0411;D;Post;g;436.5324402;331.5324402;6.895808697;6.986540794;7.467559814;253.6409833;8637
ACC0411;D;Post;g;380.0748901;382.7709656;7.61396265;10.74341011;18.4060914;296.6762071;8637
ACC0411;D;Post;g;431.0921631;329.3785095;6.238377094;10.32502651;6.378509521;250.2209504;8637
ACC0411;V;Ant;g;374.568573;268.1784668;10.67847729;13.78360462;20.26793245;;10452
ACC0411;V;Ant;g;345.7023315;257.1849976;7.800661564;9.646713257;28.48002964;;10452
ACC0411;V;Post;g;381.4841919;379.9458618;6.756114006;7.941671848;19.48044504;293.8935466;8648
ACC0411;V;Post;g;382.493866;325.3043823;8.539988518;9.649420738;7.32105899;239.3275331;8648
ACC0411;V;Post;g;411.7745667;356.7764893;5.838111401;8.781249046;10.92405313;273.462863;8648
ACC0412;D;Ant;g;379.1612244;305.1980286;9.252430916;13.87424374;20.80197144;;16764
ACC0412;D;Ant;g;411.9682922;278.5343933;15.41486931;23.6590004;18.78507022;;16764
ACC0412;D;Ant;g;384.7090454;255.1251068;14.97319698;28.09951782;21.50772299;;16764
ACC0412;D;Ant;g;353.5951538;244.6233215;9.092897415;13.84612083;34.66814987;;16764
ACC0412;D;Post;g;401.874939;429.3488464;6.61374712;9.819964409;6.205720857;386.3507988;13452
ACC0412;D;Post;g;360.5948181;381.0281067;9.460915565;12.27912903;42.23367969;335.9097981;13452
ACC0412;D;Post;g;384.111908;338.6520081;13.7290411;15.00769711;9.652008057;294.4065815;13452
ACC0412;D;Post;g;360.7290649;380.9184265;9.510845184;11.67634869;42.21806525;335.7998056;13452
ACC0412;V;Ant;g;371.2496338;262.4468689;13.39488602;27.09534073;20.81036605;;15656
ACC0412;V;Ant;g;339.9855347;255.3400421;6.090164185;7.867109776;33.69577973;;15656
ACC0412;V;Post;g;423.210083;351.3509216;7.607261181;12.69476128;23.78991699;312.3984654;13322
ACC0412;V;Post;g;438.0168152;330.8613586;5.842554569;12.87411594;6.756446558;295.8240502;13322
ACC0412;V;Post;g;359.2502747;383.4008179;10.88453293;14.74897289;39.41427421;338.288549;13322
ACC0412;V;Post;g;422.438446;351.4772034;6.622668266;12.07849026;24.56155396;312.3706668;13322
ACC0412;V;Post;g;381.1199951;340.9996948;14.61179733;17.23106956;9.525170679;296.5338145;13322
ACC0412;V;Post;g;429.546936;331.6166077;17.07676125;18.06485176;10.91784051;294.4803323;13322
ACC0413;D;Ant;d;521.2044067;285.0693665;10.57931137;13.75231934;17.94827535;;15532
ACC0413;D;Ant;d;576.1705933;248.3177948;4.753040791;9.341504097;37.83894671;;15532
ACC0413;D;Ant;d;522.8342896;235.9825592;13.87628841;25.23365974;24.50744253;;15532
ACC0413;D;Ant;d;549.4319458;227.206131;11.04232597;13.92895031;30.93170128;;15532
ACC0413;V;Ant;d;526.2403564;288.18396;5.838240623;7.427043915;14.25457579;;13648
ACC0413;V;Ant;d;533.6266479;242.4379272;11.44015217;18.93018532;23.92718895;;13648
ACC0413;V;Ant;d;558.881958;235.959671;6.817711353;10.18101978;30.37966639;;13648
ACC0413;V;Ant;d;547.293457;217.5428925;7.663207054;11.29175663;9.078383286;;13648
ACC0414;D;Ant;g;331.7775574;220.4437256;5.949080467;9.408039093;30.96054675;;15260
ACC0414;D;Post;g;344.5823975;344.4223022;11.34556007;17.67712021;41.16867215;256.5531725;12274
ACC0414;D;Post;g;406.81427;323.2416077;6.687346458;11.75454426;15.82949498;235.2888722;12274
ACC0414;D;Post;g;368.5134888;302.0699463;11.37343502;19.08374977;9.069946289;212.3402325;12274
ACC0414;D;Post;g;416.9394531;302.4450989;12.79835892;26.26589775;9.445098877;216.3325371;12274
ACC0414;V;Ant;g;383.2670898;247.8104095;13.52120399;19.05838203;18.56606017;;15136
ACC0414;V;Ant;g;353.5283508;228.5575867;13.79224205;24.04328346;21.53626901;;15136
ACC0414;V;Post;g;426.2956238;309.9221802;6.264013767;8.48982048;6.510443055;225.554376;12263
ACC0414;V;Post;g;344.7948303;345.3183289;13.90958118;17.89971924;40.94270372;257.4157565;12263
ACC0414;V;Post;g;415.1834717;310.2524109;5.446368217;8.332575798;14.72619645;223.6995636;12263
ACC0414;V;Post;g;365.6932068;303.4346619;12.95459366;21.5124855;8.434661865;213.8305701;12263
ACC0415;V;Post;d;527.7783203;377.3380737;9.114694595;19.8196125;20.84467783;424.933988;13431
ACC0415;V;Post;d;550.8219604;354.202179;4.75249815;7.41760397;49.00720788;426.3337137;13431
ACC0415;V;Post;d;538.3688965;303.8401489;13.68353653;15.81683731;9.223390848;385.4981613;13431
ACC0416;D;Ant;g;387.1955261;229.2981262;17.57815742;24.96847343;19.24620366;;14293
ACC0416;D;Ant;g;366.8209534;208.1145935;15.98111439;27.75501823;18.64271779;;14293
ACC0416;D;Ant;g;330.4153748;196.9465179;7.063354492;11.28598404;33.56182594;;14293
ACC0416;D;Ant;g;347.3894348;182.7531891;8.052668571;10.66662598;12.12887123;;14293
ACC0416;D;Post;g;360.3269348;284.7521057;4.105359554;7.561811924;6.760016119;176.2049064;11689
ACC0416;D;Post;g;343.7430115;324.8291931;12.15014744;14.15804577;38.58837593;217.9519196;11689
ACC0416;D;Post;g;368.2538757;283.763031;8.082356453;14.76253891;6.763031006;174.7128398;11689
ACC0416;V;Ant;g;390.5339661;241.1914825;8.110060692;16.73293686;28.28903945;;12945
ACC0416;V;Ant;g;365.2664795;185.7173615;8.489431381;14.57213879;10.21831663;;12945
ACC0416;V;Ant;g;399.4414978;235.5248871;13.92882824;17.45892334;17.79483083;;12945
ACC0416;V;Ant;g;377.5385742;215.2532043;11.96113205;13.88694;21.71852324;;12945
ACC0416;V;Post;g;402.0362244;323.2434082;12.05535793;23.45444679;11.82308519;215.6858345;11623
ACC0416;V;Post;g;405.4114075;302.5791016;9.016708374;13.31743526;24.90332334;195.6832893;11623
ACC0416;V;Post;g;369.1139221;284.6594543;5.978719234;7.076377869;7.710536615;175.5752441;11623
ACC0416;V;Post;g;417.6015015;284.412262;13.78058052;15.73666859;10.41226196;180.2061876;11623
ACC0416;V;Post;g;369.2736206;356.8818359;6.309561729;8.281711578;23.81504944;247.7599915;11623
ACC0416;V;Post;g;401.9113159;323.2207031;12.48972321;23.51931;11.92006488;215.6479534;11623
ACC0416;V;Post;g;419.921875;305.8414307;5.358110905;11.46938705;11.078125;201.6028209;11623
ACC0417;D;Ant;g;413.3361511;245.5401001;18.23020935;22.92125702;19.28179398;;17268
ACC0417;D;Ant;g;385.5268555;220.8423004;15.37738705;27.50689507;18.99118845;;17268
ACC0417;D;Post;g;392.1418762;377.4332886;7.870387077;9.094218254;22.54883306;296.6399315;12995
ACC0417;D;Post;g;360.94104;347.4700317;7.591999054;11.51447392;36.74087654;265.7412291;12995
ACC0417;V;Ant;g;408.9155273;264.8866272;5.711724281;7.981546402;28.97094254;;14704
ACC0417;V;Ant;g;415.5969543;256.7939453;15.59933758;17.20693779;18.52406996;;14704
ACC0417;V;Ant;g;386.9062195;232.3272095;11.97588158;14.03774834;20.80378153;;14704
ACC0417;V;Post;g;383.6026306;381.2109985;7.907160759;12.62048531;21.29564476;299.8275157;12888
ACC0417;V;Post;g;356.0118408;351.0621643;8.836805344;11.58337212;36.17912708;269.4988507;12888
ACC0417;V;Post;g;424.0381165;344.7947083;8.539941788;18.90003586;12.25474812;268.9745233;12888
ACC0417;V;Post;g;438.1588745;308.9965515;5.865512848;11.94752121;8.996551514;237.8949241;12888
ACC0418;D;Ant;g;320.3835144;278.6909485;11.86021137;16.46623611;21.57600163;;15504
ACC0418;D;Ant;g;359.3572693;254.1793365;23.21053314;26.13890839;21.79449277;;15504
ACC0418;D;Ant;g;332.0249329;228.1660156;16.41127777;26.67688942;22.03616793;;15504
ACC0418;D;Ant;g;320.8213806;205.3479004;6.392067432;9.184487343;12.40703408;;15504
ACC0418;D;Post;g;318.4119873;353.8798828;15.2763195;21.03451157;42.12737419;285.8913053;12226
ACC0418;D;Post;g;316;352.1627808;6.01009798;6.604560375;39.27160294;284.9950156;12226
ACC0418;D;Post;g;343.2121277;312.223175;10.6773634;13.37902832;8.223175049;238.9542195;12226
ACC0418;V;Ant;g;333.2122192;283.2337341;17.84982681;26.08682632;18.85123059;;14505
ACC0418;V;Ant;g;333.2468872;259.9017639;7.583754539;11.72477818;42.13472304;;14505
ACC0418;V;Ant;g;369.9249878;258.8853455;20.05743408;23.03779221;20.4860801;;14505
ACC0418;V;Ant;g;341.6651917;233.7491455;14.01938057;18.55380249;23.39388812;;14505
ACC0418;V;Post;g;315.7686462;355.3270874;8.02672863;9.486942291;40.12466977;288.0755016;12186
ACC0418;V;Post;g;340;314.5;5.465391636;7.241978645;9.5;241.9927934;12186
ACC0419;D;Ant;d;585.8818359;231.525589;5.439428329;8.829111099;41.98045239;;18762
ACC0419;D;Ant;d;471.9318848;295.4912109;6.057507992;8.780040741;7.508789063;;18762
ACC0419;D;Ant;d;559.4415283;283.8826599;13.60225964;15.80426216;22.07793785;;18762
ACC0419;D;Ant;d;524.7461548;251.4303131;18.94243431;25.11026955;22.75734122;;18762
ACC0419;D;Ant;d;555.4865723;230.7203064;17.1986084;21.54845047;24.57057289;;18762
ACC0419;D;Ant;d;591.1340942;221.2000275;12.27841091;14.84595203;35.59520894;;18762
ACC0419;V;Ant;d;564.5048218;289.2902527;9.213648796;11.45467377;20.15879447;;16043
ACC0419;V;Ant;d;589.5626221;228.6590118;10.19826698;14.08103752;33.31053698;;16043
ACC0419;V;Ant;d;574.6885376;209.8143311;12.40714931;16.32077408;9.54796999;;16043
ACC0419;V;Ant;d;528.6742554;262.6194763;18.24038887;20.07180595;21.4313278;;16043
ACC0419;V;Ant;d;556.0281372;241.1398163;14.26538658;15.60153198;23.7301749;;16043
ACC0419;V;Post;d;574.6801147;362.7868347;9.046710968;11.31163883;41.6294009;468.9120163;13527
ACC0419;V;Post;d;490.6157227;317.0684814;14.47512913;21.99670792;8.860546957;375.1873138;13527
ACC0420;D;Ant;g;390.374176;260.5183716;13.07385254;18.69303703;12.82988372;;8946
ACC0420;D;Ant;g;371.2830505;247.8443146;12.75290298;18.57085991;16.66032957;;8946
ACC0420;D;Post;g;363.3101501;376.4886475;5.941402435;7.712923527;11.21968882;264.3202291;6257
ACC0420;D;Post;g;353.5826416;363.1750183;4.163657665;8.348928452;15.13844549;251.3069195;6257
ACC0420;D;Post;g;343.7869263;354.3276672;6.229505539;9.867154121;13.61382301;243.17683;6257
